ENSG00000214216.10	0	0	0
ENSG00000263634.1	0	0	0
ENSG00000244249.1	0	0	0
ENSG00000286913.1	0	0	0
ENSG00000243116.1	0	0	0
ENSG00000241211.1	0	0	0
ENSG00000252763.1	0	0	0
ENSG00000151967.18	102	44	58
ENSG00000244040.7	96	76	64
ENSG00000168811.7	261	135	167
ENSG00000242107.2	0	0	0
ENSG00000184100.6	64	34	30
ENSG00000180044.5	422	299	272
ENSG00000248710.1	4	68	81
ENSG00000068885.15	315	287	286
ENSG00000243687.1	0	0	0
ENSG00000113810.16	11941	8997	9120
ENSG00000207779.1	0	0	0
ENSG00000198987.1	18	12	6
ENSG00000213186.8	1043	3470	3491
ENSG00000244009.1	0	0	0
ENSG00000238427.1	0	0	0
ENSG00000186432.9	3839	1873	1987
ENSG00000238741.1	1	1	0
ENSG00000229320.3	410	219	212
ENSG00000242285.1	15	1	14
ENSG00000179674.4	0	0	0
ENSG00000207084.1	0	0	0
ENSG00000260572.1	51	13	38
ENSG00000163590.14	420	201	219
ENSG00000169255.15	334	188	156
ENSG00000169251.12	1657	835	832
ENSG00000271052.1	0	0	0
ENSG00000240138.1	0	0	0
ENSG00000243838.1	0	0	0
ENSG00000196542.8	0	0	0
ENSG00000240567.1	0	20	14
ENSG00000269888.1	0	105	102
ENSG00000234851.4	3	229	183
ENSG00000182447.4	0	0	0
ENSG00000288087.1	2	0	2
ENSG00000240354.1	13	10	3
ENSG00000241874.1	0	0	0
ENSG00000243044.1	0	0	0
ENSG00000241168.1	0	0	0
ENSG00000241369.6	0	0	0
ENSG00000244571.1	0	0	0
ENSG00000240792.2	0	0	0
ENSG00000238924.2	0	0	0
ENSG00000214210.4	0	0	0
ENSG00000221251.1	0	0	0
ENSG00000241636.1	0	0	0
ENSG00000241767.2	0	0	0
ENSG00000090402.8	0	0	0
ENSG00000200052.1	0	0	0
ENSG00000239205.1	0	0	0
ENSG00000121871.4	0	0	0
ENSG00000244128.7	0	0	0
ENSG00000114200.10	0	0	0
ENSG00000242178.1	0	0	0
ENSG00000240084.1	0	0	0
ENSG00000240824.1	0	0	0
ENSG00000242456.1	0	0	0
ENSG00000242326.1	0	0	0
ENSG00000244429.1	0	0	0
ENSG00000244321.1	0	0	0
ENSG00000274149.1	0	0	0
ENSG00000251759.1	0	0	0
ENSG00000224962.4	0	0	0
ENSG00000240458.1	0	0	0
ENSG00000231516.3	0	0	0
ENSG00000240033.1	0	0	0
ENSG00000239227.1	2	2	0
ENSG00000220343.5	0	0	0
ENSG00000169064.12	0	0	0
ENSG00000241669.1	0	0	0
ENSG00000114204.14	25	13	12
ENSG00000174776.11	30	13	17
ENSG00000114209.15	1697	862	835
ENSG00000241120.1	75	42	33
ENSG00000163536.12	59	31	28
ENSG00000287319.1	0	0	0
ENSG00000244227.7	9	17	8
ENSG00000244706.4	0	3	13
ENSG00000239238.1	0	0	0
ENSG00000242036.1	0	0	0
ENSG00000241203.1	0	0	0
ENSG00000173905.9	2410	1194	1216
ENSG00000286994.1	3	3	0
ENSG00000206120.11	145	77	68
ENSG00000241882.1	10	5	5
ENSG00000222357.1	0	0	0
ENSG00000207717.1	0	0	0
ENSG00000226765.1	5	0	5
ENSG00000231688.1	0	0	0
ENSG00000242268.3	26	20	6
ENSG00000272797.1	6	6	0
ENSG00000273177.1	0	0	0
ENSG00000241383.2	0	0	0
ENSG00000085276.19	450	234	216
ENSG00000241479.1	16	5	11
ENSG00000213178.3	79	34	45
ENSG00000242795.2	6	2	4
ENSG00000244381.1	0	0	0
ENSG00000206777.1	0	0	0
ENSG00000270141.3	0	0	0
ENSG00000277925.1	0	0	0
ENSG00000184378.3	68	29	40
ENSG00000269889.1	3	2	2
ENSG00000085274.15	865	613	563
ENSG00000269984.1	154	198	267
ENSG00000171757.16	182	138	145
ENSG00000270135.1	0	15	25
ENSG00000270096.1	0	25	34
ENSG00000188306.6	0	0	0
ENSG00000114248.10	0	0	0
ENSG00000240128.1	0	0	0
ENSG00000187033.9	15	7	8
ENSG00000244039.1	0	0	0
ENSG00000239219.2	0	2	5
ENSG00000244193.1	0	0	0
ENSG00000008952.17	5092	2619	2480
ENSG00000240373.1	2	0	2
ENSG00000173890.17	248	109	139
ENSG00000201342.1	16	14	2
ENSG00000242583.1	0	0	0
ENSG00000173889.16	1862	942	920
ENSG00000199536.1	114	53	61
ENSG00000163558.13	1480	714	766
ENSG00000200118.1	0	0	0
ENSG00000239628.1	0	0	0
ENSG00000136603.14	280	123	157
ENSG00000242578.1	0	0	0
ENSG00000013297.11	19	8	11
ENSG00000285218.1	0	0	0
ENSG00000283474.1	0	0	0
ENSG00000285051.2	0	0	0
ENSG00000013293.6	1	1	0
ENSG00000241416.1	0	0	0
ENSG00000213174.3	0	0	0
ENSG00000244738.1	0	0	0
ENSG00000286695.1	0	0	0
ENSG00000239739.1	0	0	0
ENSG00000163584.18	4140	2072	2068
ENSG00000163577.8	164	74	90
ENSG00000286856.1	0	0	0
ENSG00000240704.1	0	0	0
ENSG00000199488.1	0	0	0
ENSG00000163581.14	0	0	0
ENSG00000154310.17	555	293	281
ENSG00000207963.1	0	0	0
ENSG00000222506.1	0	0	0
ENSG00000240497.3	46	36	29
ENSG00000279673.1	133	44	89
ENSG00000207114.1	0	0	0
ENSG00000234594.1	0	0	0
ENSG00000075651.16	589	251	338
ENSG00000234717.2	0	0	0
ENSG00000186329.9	0	0	0
ENSG00000235943.1	0	0	0
ENSG00000287899.1	0	0	0
ENSG00000075420.13	4349	2157	2192
ENSG00000237483.1	26	6	20
ENSG00000243398.3	55	22	33
ENSG00000279862.1	25	14	11
ENSG00000236686.1	1	1	0
ENSG00000121853.4	3	0	3
ENSG00000121858.11	1702	837	865
ENSG00000224611.1	2	0	2
ENSG00000223387.6	11	3	8
ENSG00000224426.1	6	5	1
ENSG00000144959.10	654	301	353
ENSG00000231384.1	2	2	0
ENSG00000252082.1	1	1	0
ENSG00000287012.1	0	0	0
ENSG00000114346.13	2048	1000	1050
ENSG00000200355.1	0	0	0
ENSG00000201458.1	0	0	0
ENSG00000227440.1	19	16	5
ENSG00000237501.1	20	7	13
ENSG00000144962.7	0	0	0
ENSG00000237473.2	0	0	0
ENSG00000169760.17	3	2	1
ENSG00000237645.1	0	0	0
ENSG00000228213.5	0	0	0
ENSG00000252982.1	0	0	0
ENSG00000232601.1	0	0	0
ENSG00000213169.3	56	25	31
ENSG00000177694.16	48	31	17
ENSG00000253020.2	0	0	0
ENSG00000230497.2	0	0	0
ENSG00000230292.5	0	0	0
ENSG00000226779.1	0	0	0
ENSG00000264974.1	0	0	0
ENSG00000199792.1	0	0	0
ENSG00000288104.1	0	0	0
ENSG00000201648.1	0	0	0
ENSG00000236241.1	0	0	0
ENSG00000214192.3	2	0	2
ENSG00000201452.1	0	0	0
ENSG00000225552.1	0	0	0
ENSG00000260217.1	0	0	0
ENSG00000230362.1	0	0	0
ENSG00000236357.1	0	0	0
ENSG00000271413.1	0	0	0
ENSG00000238026.1	0	0	0
ENSG00000223715.3	0	0	0
ENSG00000283333.1	0	0	0
ENSG00000252302.1	0	0	0
ENSG00000228308.2	0	0	0
ENSG00000231888.1	0	0	0
ENSG00000177565.16	5866	2948	2950
ENSG00000231310.3	0	11	21
ENSG00000201343.1	98	50	48
ENSG00000200882.1	18	10	8
ENSG00000203645.2	3	0	3
ENSG00000236893.1	0	0	0
ENSG00000226782.2	1	0	1
ENSG00000228221.6	30	15	15
ENSG00000252028.1	0	0	0
ENSG00000236385.1	0	0	0
ENSG00000200288.1	0	0	0
ENSG00000228561.2	0	0	0
ENSG00000277241.1	0	0	0
ENSG00000231574.6	0	0	0
ENSG00000225790.2	0	0	0
ENSG00000270321.2	0	0	0
ENSG00000199858.1	0	0	0
ENSG00000286003.1	12	9	3
ENSG00000223930.7	8	7	1
ENSG00000197584.12	0	0	0
ENSG00000275163.1	0	0	0
ENSG00000223941.5	0	0	0
ENSG00000252336.1	0	0	0
ENSG00000271131.1	0	0	0
ENSG00000237978.6	0	0	0
ENSG00000172667.11	780	406	374
ENSG00000200616.1	0	0	0
ENSG00000229102.1	0	0	0
ENSG00000121879.5	962	604	626
ENSG00000201957.1	10	3	7
ENSG00000171121.16	130	186	212
ENSG00000240429.1	1264	678	586
ENSG00000121864.10	2270	1179	1091
ENSG00000260743.1	25	14	11
ENSG00000171109.19	853	409	446
ENSG00000114450.10	5309	2958	2789
ENSG00000242539.2	0	236	200
ENSG00000272699.1	5	5	0
ENSG00000239255.1	0	0	0
ENSG00000181260.8	0	0	0
ENSG00000136518.17	1696	1544	1463
ENSG00000272910.1	13	342	459
ENSG00000272660.1	18	9	9
ENSG00000136522.14	3040	1773	1779
ENSG00000136521.13	2155	1075	1081
ENSG00000239096.1	0	1	0
ENSG00000243977.1	2	1	1
ENSG00000058056.9	1355	727	628
ENSG00000114757.19	15	8	7
ENSG00000270178.1	0	0	0
ENSG00000243799.1	0	0	0
ENSG00000244302.2	0	0	0
ENSG00000287645.1	0	0	0
ENSG00000201822.1	0	0	0
ENSG00000282327.1	0	0	0
ENSG00000213158.6	0	0	0
ENSG00000239880.1	1	1	0
ENSG00000241696.2	0	0	0
ENSG00000201810.1	0	0	0
ENSG00000239774.1	0	0	0
ENSG00000199986.1	0	0	0
ENSG00000241946.1	0	0	0
ENSG00000163728.11	2566	1431	1377
ENSG00000284862.3	6	130	118
ENSG00000145075.13	0	0	0
ENSG00000243187.1	0	0	0
ENSG00000285336.1	0	0	0
ENSG00000242811.3	0	0	0
ENSG00000242068.1	0	0	0
ENSG00000241473.1	0	0	0
ENSG00000239516.1	0	0	0
ENSG00000114416.18	3822	1925	1897
ENSG00000213157.3	0	0	0
ENSG00000205981.8	2815	1407	1416
ENSG00000242808.9	11	9	10
ENSG00000242140.1	0	0	0
ENSG00000206932.1	0	0	0
ENSG00000237806.1	0	0	0
ENSG00000241231.2	0	0	0
ENSG00000235294.1	0	0	0
ENSG00000239381.7	1	1	0
ENSG00000276074.1	0	0	0
ENSG00000276690.1	0	0	0
ENSG00000181449.4	0	0	0
ENSG00000278026.1	0	0	0
ENSG00000266317.2	0	0	0
ENSG00000285546.1	0	0	0
ENSG00000199839.1	0	0	0
ENSG00000239805.1	0	0	0
ENSG00000213155.4	0	0	0
ENSG00000242512.9	0	0	0
ENSG00000252257.1	0	0	0
ENSG00000286453.1	0	0	0
ENSG00000240478.1	0	0	0
ENSG00000287605.1	0	0	0
ENSG00000242012.1	0	0	0
ENSG00000241098.1	0	0	0
ENSG00000244199.1	1	1	0
ENSG00000244247.2	0	0	0
ENSG00000287941.1	0	0	0
ENSG00000228766.3	1	1	0
ENSG00000238837.3	0	0	0
ENSG00000243378.1	0	0	0
ENSG00000260377.1	0	0	0
ENSG00000240063.1	25	12	13
ENSG00000058063.16	868	493	566
ENSG00000270554.1	0	0	0
ENSG00000273261.1	0	106	85
ENSG00000043093.15	1514	761	753
ENSG00000244346.1	560	300	260
ENSG00000078070.13	796	613	635
ENSG00000243368.2	27	251	228
ENSG00000078081.8	11	7	4
ENSG00000053524.12	66	372	410
ENSG00000176597.12	228	501	443
ENSG00000202502.1	18	7	11
ENSG00000240024.5	292	155	137
ENSG00000201229.1	0	0	0
ENSG00000253092.1	0	0	0
ENSG00000199363.1	0	0	0
ENSG00000251730.1	0	0	0
ENSG00000271682.1	0	0	0
ENSG00000172578.12	722	349	373
ENSG00000242522.1	16	6	10
ENSG00000243584.1	0	0	0
ENSG00000114796.16	542	292	250
ENSG00000163872.16	2419	1212	1259
ENSG00000233885.7	23	41	34
ENSG00000283765.1	0	0	0
ENSG00000180834.7	9	7	2
ENSG00000175193.13	1868	860	1008
ENSG00000234371.6	9	0	9
ENSG00000263932.1	0	0	0
ENSG00000233441.6	0	0	0
ENSG00000114770.17	2279	1101	1178
ENSG00000223882.1	44	19	25
ENSG00000223529.1	0	0	0
ENSG00000186090.11	0	0	0
ENSG00000178084.2	0	0	0
ENSG00000233576.1	0	0	0
ENSG00000207351.1	0	0	0
ENSG00000238020.1	0	0	0
ENSG00000186038.9	0	0	0
ENSG00000205955.4	34	26	15
ENSG00000273181.1	31	16	15
ENSG00000272721.5	26	28	24
ENSG00000145191.15	6135	3144	3010
ENSG00000228205.1	53	34	19
ENSG00000161202.20	2877	1498	1379
ENSG00000161203.13	4802	2517	2285
ENSG00000161204.11	1122	538	584
ENSG00000145198.14	0	0	0
ENSG00000221120.1	0	0	0
ENSG00000214160.10	2232	1180	1052
ENSG00000284753.1	511	291	251
ENSG00000284917.1	0	0	0
ENSG00000163888.4	1	18	14
ENSG00000145194.18	0	0	0
ENSG00000175166.17	6548	3282	3266
ENSG00000114867.20	6630	3204	3426
ENSG00000212158.1	0	0	0
ENSG00000175182.15	106	147	190
ENSG00000114859.16	88	183	136
ENSG00000163882.9	6473	3221	3252
ENSG00000090534.20	0	0	0
ENSG00000090539.15	0	0	0
ENSG00000224153.3	2	2	0
ENSG00000283625.1	0	0	0
ENSG00000227509.1	0	0	0
ENSG00000230215.1	0	0	0
ENSG00000182580.3	78	38	40
ENSG00000177383.5	1460	761	699
ENSG00000272970.2	35	23	12
ENSG00000229433.2	0	0	0
ENSG00000273403.1	1	1	0
ENSG00000272922.1	0	0	0
ENSG00000156931.15	1619	799	820
ENSG00000187068.3	12	5	7
ENSG00000223358.5	0	3	9
ENSG00000113790.11	151	95	68
ENSG00000229704.1	56	20	36
ENSG00000264614.1	0	0	0
ENSG00000073803.14	2431	1220	1292
ENSG00000229638.1	131	63	68
ENSG00000163900.11	1995	1107	969
ENSG00000286086.1	44	25	19
ENSG00000163898.10	6	1	5
ENSG00000163904.13	925	477	448
ENSG00000236489.1	1	1	0
ENSG00000073792.15	2062	1013	1049
ENSG00000163915.7	295	177	118
ENSG00000265470.1	0	0	0
ENSG00000136527.18	13161	6676	6485
ENSG00000171658.8	82	41	41
ENSG00000244405.8	783	380	403
ENSG00000277118.1	83	38	45
ENSG00000234197.1	4	4	0
ENSG00000058866.15	325	169	156
ENSG00000234548.7	0	0	0
ENSG00000224406.6	0	0	0
ENSG00000226859.1	0	0	0
ENSG00000213139.8	361	170	191
ENSG00000113838.13	230	116	119
ENSG00000090520.11	1247	657	668
ENSG00000197099.8	68	70	71
ENSG00000283149.1	0	0	0
ENSG00000283390.1	16	9	7
ENSG00000145192.13	0	0	0
ENSG00000275696.1	0	0	0
ENSG00000090512.12	0	0	0
ENSG00000113905.4	0	0	0
ENSG00000225175.1	0	0	0
ENSG00000226724.1	0	0	0
ENSG00000113889.14	0	0	0
ENSG00000226652.3	24	7	17
ENSG00000207505.1	0	0	0
ENSG00000230951.1	3	3	0
ENSG00000263826.1	6	31	38
ENSG00000156976.17	10422	5598	5691
ENSG00000238942.1	0	0	0
ENSG00000200418.1	0	0	0
ENSG00000283958.1	0	0	0
ENSG00000221420.2	0	0	0
ENSG00000200320.1	0	0	0
ENSG00000263776.1	0	0	0
ENSG00000163918.10	2046	1476	1374
ENSG00000231724.1	4	3	1
ENSG00000232233.1	64	30	34
ENSG00000231982.1	12	11	1
ENSG00000181092.10	0	0	0
ENSG00000226482.1	0	0	0
ENSG00000223803.1	72	39	33
ENSG00000233565.1	0	0	0
ENSG00000073849.15	484	255	242
ENSG00000163923.10	860	406	467
ENSG00000198491.3	0	0	0
ENSG00000175077.6	0	0	0
ENSG00000127241.16	0	0	0
ENSG00000283175.1	0	0	0
ENSG00000136514.3	121	59	62
ENSG00000280270.1	0	0	0
ENSG00000239093.1	0	0	0
ENSG00000228952.1	0	0	0
ENSG00000157005.4	0	0	0
ENSG00000198471.1	0	0	0
ENSG00000228804.5	0	3	0
ENSG00000113916.18	287	136	156
ENSG00000285938.1	5	3	4
ENSG00000224049.1	0	0	0
ENSG00000236864.1	0	0	0
ENSG00000224187.1	0	0	0
ENSG00000225058.1	0	0	0
ENSG00000236412.1	0	0	0
ENSG00000234238.2	0	0	0
ENSG00000270959.1	50	48	25
ENSG00000145012.13	1442	712	753
ENSG00000279891.1	72	48	24
ENSG00000224563.1	8	4	4
ENSG00000207651.1	0	0	0
ENSG00000234076.1	23	9	16
ENSG00000188001.10	1	3	0
ENSG00000236182.1	0	0	0
ENSG00000230115.1	0	0	0
ENSG00000073282.13	0	0	0
ENSG00000227971.1	0	0	0
ENSG00000216058.1	0	0	0
ENSG00000090530.10	0	0	0
ENSG00000230077.1	0	0	0
ENSG00000225764.2	1	1	0
ENSG00000212489.1	0	0	0
ENSG00000238077.1	0	0	0
ENSG00000163347.6	0	0	0
ENSG00000113946.3	14	4	10
ENSG00000198398.2	0	0	0
ENSG00000196083.10	507	248	259
ENSG00000231047.1	93	60	33
ENSG00000223117.1	1	0	1
ENSG00000273370.1	0	0	0
ENSG00000228730.2	0	0	0
ENSG00000232610.1	0	0	0
ENSG00000214147.2	0	0	0
ENSG00000205835.9	0	0	0
ENSG00000188729.6	0	0	0
ENSG00000233308.2	0	0	0
ENSG00000188958.9	0	51	34
ENSG00000152492.15	998	504	579
ENSG00000223812.8	0	0	0
ENSG00000253548.1	0	0	0
ENSG00000201860.1	0	0	0
ENSG00000237653.2	0	0	0
ENSG00000232353.5	0	0	0
ENSG00000287178.1	0	0	0
ENSG00000222583.1	0	0	0
ENSG00000114279.13	0	0	0
ENSG00000231383.2	0	0	0
ENSG00000230126.1	0	0	0
ENSG00000226709.1	0	0	0
ENSG00000238902.1	0	0	0
ENSG00000200184.1	0	0	0
ENSG00000180611.7	23	10	13
ENSG00000232130.1	0	0	0
ENSG00000236229.1	0	0	0
ENSG00000127252.7	15	6	9
ENSG00000187527.11	7	5	2
ENSG00000236508.1	0	0	0
ENSG00000127249.15	40	33	7
ENSG00000225473.1	0	4	1
ENSG00000236297.1	0	0	0
ENSG00000198836.10	1750	939	1053
ENSG00000224855.5	5	131	116
ENSG00000207370.1	13	8	5
ENSG00000243991.3	0	0	0
ENSG00000223986.1	0	0	0
ENSG00000286624.1	0	0	0
ENSG00000287206.1	0	0	0
ENSG00000229155.1	0	0	0
ENSG00000214146.3	0	0	0
ENSG00000238043.1	0	0	0
ENSG00000224403.1	0	0	0
ENSG00000230102.8	0	0	0
ENSG00000276407.5	0	0	0
ENSG00000229964.1	0	0	0
ENSG00000232874.1	1	0	1
ENSG00000114315.4	50	19	31
ENSG00000242201.3	0	0	0
ENSG00000225742.6	6	6	0
ENSG00000238097.2	2	2	0
ENSG00000228271.2	0	0	0
ENSG00000214145.7	14	5	9
ENSG00000286317.1	0	0	0
ENSG00000178772.7	0	0	0
ENSG00000172061.8	3	3	0
ENSG00000178732.5	4	2	2
ENSG00000133657.15	1679	838	842
ENSG00000271483.1	0	0	0
ENSG00000233058.2	723	546	564
ENSG00000244675.2	89	199	200
ENSG00000252053.1	0	0	0
ENSG00000232873.1	0	0	0
ENSG00000231770.6	628	386	427
ENSG00000145014.17	1551	862	895
ENSG00000229334.1	41	444	349
ENSG00000272707.1	38	15	23
ENSG00000041802.11	3105	1883	1945
ENSG00000185112.6	460	215	245
ENSG00000233987.2	0	0	0
ENSG00000287073.1	0	0	0
ENSG00000237222.4	2	2	0
ENSG00000234805.1	0	0	0
ENSG00000230401.1	0	0	0
ENSG00000238031.1	0	0	0
ENSG00000173950.16	1288	642	646
ENSG00000233303.1	1	1	0
ENSG00000265333.1	16	10	6
ENSG00000244314.3	2	1	1
ENSG00000230266.1	61	23	38
ENSG00000206600.1	0	0	0
ENSG00000287005.1	33	15	18
ENSG00000114331.15	6933	3473	3460
ENSG00000229325.1	1	1	0
ENSG00000227433.1	0	0	0
ENSG00000207368.1	6	6	0
ENSG00000184203.8	1361	636	725
ENSG00000252620.1	3	1	2
ENSG00000223711.1	0	0	0
ENSG00000265882.2	0	0	0
ENSG00000236844.1	1	1	0
ENSG00000236425.1	0	0	0
ENSG00000189058.9	0	0	0
ENSG00000224769.1	10	9	1
ENSG00000282206.1	0	0	0
ENSG00000271662.1	15	9	6
ENSG00000229178.1	31	18	13
ENSG00000242086.8	2350	1180	1174
ENSG00000215837.7	0	0	0
ENSG00000207650.1	37	17	20
ENSG00000283426.1	0	0	0
ENSG00000176945.17	153	82	71
ENSG00000145113.22	37	12	25
ENSG00000223783.1	1	0	1
ENSG00000235836.1	0	0	0
ENSG00000061938.19	3199	1681	1521
ENSG00000276489.1	0	0	0
ENSG00000286004.1	427	224	203
ENSG00000224614.2	14	17	22
ENSG00000260261.2	60	46	36
ENSG00000239122.1	26	13	13
ENSG00000231443.2	6	6	0
ENSG00000185485.14	1484	792	699
ENSG00000286168.2	47	24	23
ENSG00000231464.1	5	0	5
ENSG00000072274.13	11515	5813	5702
ENSG00000228413.1	1	1	0
ENSG00000252174.1	0	0	0
ENSG00000224652.2	5	1	4
ENSG00000163958.14	1879	979	900
ENSG00000222335.1	4	1	3
ENSG00000163959.10	254	340	405
ENSG00000161217.12	2473	1457	1445
ENSG00000272741.1	0	0	0
ENSG00000228028.2	0	0	0
ENSG00000213123.11	84	50	37
ENSG00000237418.1	3	3	0
ENSG00000273331.1	0	0	0
ENSG00000235897.1	24	12	23
ENSG00000145107.15	21	11	10
ENSG00000212146.1	0	0	0
ENSG00000163960.12	1933	976	981
ENSG00000206644.1	0	0	0
ENSG00000241868.3	0	0	0
ENSG00000243339.3	50	24	29
ENSG00000226345.1	0	0	0
ENSG00000225822.4	0	9	12
ENSG00000225240.1	2	0	2
ENSG00000163961.4	2502	1232	1342
ENSG00000273013.1	35	48	59
ENSG00000214097.5	0	0	0
ENSG00000213358.3	0	0	0
ENSG00000225770.1	5	1	4
ENSG00000185798.8	640	342	301
ENSG00000174013.8	2895	1484	1414
ENSG00000286661.1	2	2	0
ENSG00000232065.1	1	0	1
ENSG00000174004.6	1258	572	686
ENSG00000163964.15	2322	1155	1167
ENSG00000174007.8	670	354	331
ENSG00000201441.1	0	0	0
ENSG00000180370.10	6255	3145	3110
ENSG00000272359.1	0	0	0
ENSG00000206892.1	0	0	0
ENSG00000119231.11	1393	717	676
ENSG00000230732.4	276	114	162
ENSG00000114503.11	3491	1995	1898
ENSG00000225578.1	34	221	210
ENSG00000270170.2	4456	2214	2242
ENSG00000119227.8	532	254	278
ENSG00000286017.1	168	87	81
ENSG00000233487.6	14	11	3
ENSG00000163975.12	450	258	236
ENSG00000228109.1	102	84	62
ENSG00000075711.21	1638	866	821
ENSG00000265850.1	0	0	0
ENSG00000227375.6	19	36	32
ENSG00000286870.1	0	0	0
ENSG00000235126.1	0	0	0
ENSG00000229912.1	2	2	0
ENSG00000237167.1	0	0	0
ENSG00000272989.1	124	65	59
ENSG00000161267.12	2068	1005	1063
ENSG00000214135.8	476	257	219
ENSG00000213519.2	0	0	0
ENSG00000249626.1	11	4	7
ENSG00000273308.1	10	5	5
ENSG00000286909.1	21	6	15
ENSG00000236833.1	6	5	1
ENSG00000287286.1	0	869	839
ENSG00000145016.16	220	817	873
ENSG00000284146.1	0	0	0
ENSG00000122068.13	2379	1246	1135
ENSG00000273375.1	44	25	19
ENSG00000186001.14	1611	914	767
ENSG00000234136.1	107	94	83
ENSG00000234742.1	12	1	11
ENSG00000114473.14	364	182	182
ENSG00000199306.1	1	0	1
ENSG00000182899.17	16125	8122	8003
ENSG00000185621.11	237	135	133
ENSG00000201622.1	1	1	0
ENSG00000286755.1	72	45	33
ENSG00000232832.1	1	9	7
ENSG00000226435.10	68	41	27
ENSG00000212297.1	0	0	0
ENSG00000232783.5	0	0	0
ENSG00000213113.3	2	2	0
ENSG00000236246.2	0	0	0
ENSG00000236438.7	26	8	18
ENSG00000222792.1	0	0	0
ENSG00000230304.1	0	0	0
ENSG00000226008.1	0	0	0
ENSG00000248302.3	0	0	0
ENSG00000272602.6	228	104	124
ENSG00000250238.1	0	0	0
ENSG00000250312.8	272	165	130
ENSG00000275426.1	36	15	21
ENSG00000250892.1	0	20	3
ENSG00000198155.5	30	9	21
ENSG00000251188.1	12	9	3
ENSG00000251689.1	0	0	0
ENSG00000186777.12	19	8	14
ENSG00000286705.1	8	8	0
ENSG00000251535.1	0	0	0
ENSG00000131127.14	2393	1208	1188
ENSG00000248564.1	0	0	0
ENSG00000250321.1	86	34	52
ENSG00000207642.1	1	1	0
ENSG00000281016.1	0	0	0
ENSG00000249025.1	0	0	0
ENSG00000272885.1	17	5	12
ENSG00000251595.7	26	19	7
ENSG00000182903.16	1614	807	807
ENSG00000174227.16	1479	741	738
ENSG00000273238.2	0	0	0
ENSG00000283183.2	0	0	0
ENSG00000133256.12	482	261	265
ENSG00000242686.4	6	16	14
ENSG00000272927.1	99	48	71
ENSG00000169020.10	1468	9176	9064
ENSG00000215375.6	181	8523	8606
ENSG00000169026.12	56	133	99
ENSG00000185619.18	2035	1644	1626
ENSG00000248416.1	0	0	0
ENSG00000272588.1	55	22	33
ENSG00000249592.6	279	681	670
ENSG00000233799.1	9	8	27
ENSG00000168993.15	0	0	0
ENSG00000260262.1	0	0	0
ENSG00000286205.1	13	6	7
ENSG00000178950.17	3615	1790	1830
ENSG00000127419.17	905	449	472
ENSG00000145214.14	1064	545	530
ENSG00000145217.14	50	40	36
ENSG00000127415.13	239	111	151
ENSG00000127418.15	349	180	169
ENSG00000250259.1	0	0	0
ENSG00000178222.13	2238	1120	1118
ENSG00000251639.2	131	72	59
ENSG00000251652.1	9	7	2
ENSG00000215367.10	105	64	60
ENSG00000212458.1	113	58	55
ENSG00000227189.2	28	25	22
ENSG00000159674.12	632	328	326
ENSG00000273179.1	38	38	22
ENSG00000280927.1	52	508	470
ENSG00000159692.15	2707	1937	1718
ENSG00000196810.5	462	230	254
ENSG00000090316.16	2504	1313	1191
ENSG00000163945.17	857	397	460
ENSG00000254094.1	2	0	2
ENSG00000253399.1	81	53	28
ENSG00000288380.1	401	208	193
ENSG00000235608.1	0	0	0
ENSG00000272783.1	1	1	0
ENSG00000244459.2	68	29	39
ENSG00000174137.12	101	52	49
ENSG00000207009.1	0	0	0
ENSG00000163950.13	4709	2320	2389
ENSG00000270195.2	75	42	37
ENSG00000013810.19	6506	3237	3272
ENSG00000168936.11	780	367	420
ENSG00000068078.18	29	20	9
ENSG00000168924.15	2857	1520	1337
ENSG00000109685.18	9235	4509	4726
ENSG00000249784.1	54	23	31
ENSG00000185049.16	1367	744	623
ENSG00000284587.1	0	0	0
ENSG00000243449.6	4250	2102	2148
ENSG00000185818.7	315	159	156
ENSG00000130997.16	143	68	75
ENSG00000214367.8	1231	651	580
ENSG00000249006.1	0	0	0
ENSG00000250623.1	3	0	3
ENSG00000249047.2	13	13	0
ENSG00000123933.17	1362	708	654
ENSG00000284276.1	0	0	0
ENSG00000159733.13	95	52	43
ENSG00000251148.1	29	17	12
ENSG00000239247.3	57	16	41
ENSG00000249077.1	2	0	2
ENSG00000206113.10	0	0	0
ENSG00000063978.16	1893	896	997
ENSG00000248399.1	0	0	0
ENSG00000251229.1	12	1	11
ENSG00000125386.15	2057	1017	1040
ENSG00000248155.1	57	26	31
ENSG00000206738.1	0	0	0
ENSG00000168884.15	1652	756	896
ENSG00000087266.17	4516	2221	2295
ENSG00000087274.17	3767	1900	1867
ENSG00000287099.1	0	0	0
ENSG00000109736.15	3800	1823	1977
ENSG00000249673.7	117	741	834
ENSG00000087269.16	2028	1782	1704
ENSG00000125388.20	404	224	180
ENSG00000197386.12	3947	2009	1938
ENSG00000199335.1	0	0	0
ENSG00000251075.2	0	0	0
ENSG00000278778.1	0	0	0
ENSG00000274693.1	0	0	0
ENSG00000188981.11	47	15	32
ENSG00000159788.19	894	431	463
ENSG00000248840.2	115	60	55
ENSG00000248843.1	31	17	14
ENSG00000109758.8	1	0	1
ENSG00000286900.1	0	0	0
ENSG00000175920.18	1	1	0
ENSG00000163956.13	2938	1417	1521
ENSG00000270090.5	1	0	1
ENSG00000216560.4	0	0	0
