gene,test_statistic,adj_pvalue
ENSG00000203706.8,-10.854479858498,3.74244151038501e-26
ENSG00000082497.12,-12.947823502077,8.7691271731493e-37
ENSG00000228110.4,-7.07219970675664,1.06980860270828e-11
ENSG00000233455.2,-1.0504473395937,NA
ENSG00000054392.13,-4.09079740192596,0.000126084528791163
ENSG00000287354.1,-1.1373614667697,NA
ENSG00000200972.1,-1.58856830185428,0.163204782549824
ENSG00000287157.1,-0.932281326483569,NA
ENSG00000270936.1,-1.0504473395937,NA
ENSG00000143473.13,-7.55718694824554,3.3189788574015e-13
ENSG00000279333.1,NA,NA
ENSG00000284299.1,-3.16560423132888,0.00353078799010606
ENSG00000224668.1,-3.68538302053818,0.000599879560424674
ENSG00000283952.1,NA,NA
ENSG00000284376.1,-1.0504473395937,NA
ENSG00000234233.1,-2.98037949534005,0.00622665912415995
ENSG00000234004.4,-1.39847842461232,0.221956869698285
ENSG00000226986.4,-1.6654191157435,0.142975749855279
ENSG00000117625.13,0.713994486783625,0.549045616720672
ENSG00000082512.15,-2.0450643077075,0.0684851731974722
ENSG00000287033.1,-0.194753456659832,NA
ENSG00000153363.13,3.03335495814789,0.0053091178316466
ENSG00000236809.2,2.02913447114454,0.0707858962815819
ENSG00000238137.2,0.144926291165257,0.908148111736039
ENSG00000198570.5,-1.42091710339421,NA
ENSG00000223649.1,NA,NA
ENSG00000170385.10,-18.4935422661676,3.92890726397272e-74
ENSG00000261314.1,-1.0504473395937,NA
ENSG00000228792.3,NA,NA
ENSG00000227764.2,-1.14772732580225,NA
ENSG00000117650.13,-0.0350343429466053,0.977965959635038
ENSG00000224763.1,-0.797976458208542,NA
ENSG00000231057.4,-0.668039494733486,NA
ENSG00000226868.1,NA,NA
ENSG00000123684.13,-6.36619560606096,1.10270261370811e-09
ENSG00000241395.3,-0.335662518094676,NA
ENSG00000212205.1,-1.23460092645125,NA
ENSG00000229258.6,-0.49282587162772,NA
ENSG00000233626.2,2.30674916756549,0.0379835471510555
ENSG00000143493.13,1.92279447852384,0.0880040936648365
ENSG00000212187.1,-0.932281326483569,NA
ENSG00000143476.18,1.75656978501682,0.121326350744283
ENSG00000220749.4,3.2396486681656,0.00278730873519626
ENSG00000264358.1,-0.814115309962293,NA
ENSG00000252879.1,-0.162603149743712,0.896618422184204
ENSG00000229983.1,1.70927899232231,0.132233373555314
ENSG00000226251.6,0.384872174294942,0.75488086432333
ENSG00000066027.12,4.51314696113605,2.11302769952029e-05
ENSG00000230063.1,-1.86821104535529,0.0981472036516807
ENSG00000234915.1,3.27994561160888,0.00244512296020439
ENSG00000225338.1,-0.817273635079207,0.48973574299657
ENSG00000201544.1,6.372789977788,1.05925977079486e-09
ENSG00000229832.1,8.53544944457803,1.47723538260757e-16
ENSG00000065600.12,4.59179518257038,1.48576636718692e-05
ENSG00000287445.1,4.03687901698796,0.000156570506231961
ENSG00000117691.10,5.73330276735464,4.65383976971411e-08
ENSG00000224535.2,NA,NA
ENSG00000286213.1,NA,NA
ENSG00000228067.1,-0.655238057557042,NA
ENSG00000260805.2,1.75675711027784,0.121288716060993
ENSG00000288007.1,-2.10198003455339,0.0606423211552724
ENSG00000162772.17,-3.8655364080757,0.000306321944130612
ENSG00000235862.2,NA,NA
ENSG00000162771.8,NA,NA
ENSG00000226036.1,-0.509283644533709,NA
ENSG00000237980.2,0.111191363027847,0.929670493054507
ENSG00000123685.9,11.6838919161038,3.83764176307208e-30
ENSG00000117697.15,4.48842633245021,2.35524758705768e-05
ENSG00000203705.11,0.603371941341958,0.615785482349775
ENSG00000236905.2,1.83501799762017,0.104722411926981
ENSG00000185523.6,0.378124395314949,0.759417455258606
ENSG00000198468.9,5.92015770923473,1.60393124481978e-08
ENSG00000235182.1,NA,NA
ENSG00000236317.1,5.00396848375906,2.13949946325374e-06
ENSG00000162769.13,6.17180943639928,3.63013851211883e-09
ENSG00000282718.1,0,NA
ENSG00000143494.15,4.80003541460723,5.6781515741035e-06
ENSG00000174606.14,-2.26821628189622,0.0416038113321594
ENSG00000136643.12,-5.47853148865921,1.88405672169914e-07
ENSG00000228646.3,NA,NA
ENSG00000225233.2,NA,NA
ENSG00000228255.1,-1.0504473395937,NA
ENSG00000230461.9,-1.24690510415954,0.280168195819441
ENSG00000281664.1,NA,NA
ENSG00000117707.16,-3.42712409412142,0.0014945870032717
ENSG00000274895.1,NA,NA
ENSG00000272167.2,-1.23460092645125,NA
ENSG00000283518.1,NA,NA
ENSG00000143499.14,-5.9270426441357,1.5412010585548e-08
ENSG00000228470.1,-5.12309677434342,1.18833479743337e-06
ENSG00000152104.12,-22.3767167111124,3.54385240103612e-108
ENSG00000213036.3,-5.17195891351748,9.29727368920778e-07
ENSG00000215819.3,NA,NA
ENSG00000117724.13,0.729993770966357,0.539390489564323
ENSG00000250536.1,-0.506475681311389,0.677004305650882
ENSG00000224584.2,-0.599509156977483,0.618229843066523
ENSG00000185221.6,NA,NA
ENSG00000223869.1,NA,NA
ENSG00000287008.1,-4.84490385628886,4.60332382866268e-06
ENSG00000082482.13,-14.3542377877003,5.51538870959682e-45
ENSG00000232809.1,NA,NA
ENSG00000282265.1,-1.42091710339421,NA
ENSG00000136636.13,-5.93397365413002,1.48409516123105e-08
ENSG00000042781.13,-3.02218127602549,0.00548984939199385
ENSG00000202498.1,-0.544681292621368,NA
ENSG00000229242.1,NA,NA
ENSG00000233620.5,NA,NA
ENSG00000236292.1,NA,NA
ENSG00000226013.1,NA,NA
ENSG00000196482.17,-0.773149655115167,NA
ENSG00000092978.11,3.68213105009811,0.000606998303191751
ENSG00000162814.11,0.354317468162541,0.774345290265169
ENSG00000234070.1,NA,NA
ENSG00000228247.1,-1.32009690534762,NA
ENSG00000231814.3,NA,NA
ENSG00000230714.1,NA,NA
ENSG00000232100.1,NA,NA
ENSG00000286775.1,NA,NA
ENSG00000201493.1,NA,NA
ENSG00000067533.6,-1.46180467293591,0.201509331532073
ENSG00000229016.1,-0.552170422301901,0.647978378824097
ENSG00000223375.1,1.03542582769257,0.374699139984894
ENSG00000232480.1,-0.288945045980303,NA
ENSG00000092969.12,-12.3963192474886,8.42513469047667e-34
ENSG00000281453.1,NA,NA
ENSG00000228208.7,-1.11278248907887,NA
ENSG00000212610.2,NA,NA
ENSG00000226693.1,NA,NA
ENSG00000225561.2,NA,NA
ENSG00000228063.2,-0.150277821367086,0.904391222329505
ENSG00000143353.12,1.72867803293108,0.127725054236438
ENSG00000225920.2,-1.40877317490681,0.218286236646347
ENSG00000223842.1,-1.80574102024647,0.110812329159566
ENSG00000277007.1,0.667011533747112,0.577039554400144
ENSG00000287676.1,-0.560906220551454,0.642484109945285
ENSG00000228536.3,-1.44916544611744,0.205542963341121
ENSG00000238232.1,-1.0504473395937,NA
ENSG00000215817.7,-4.0634178844303,0.000140782676506093
ENSG00000196660.10,-1.42091710339421,NA
ENSG00000252086.1,NA,NA
ENSG00000221673.2,NA,NA
ENSG00000136628.18,-6.38127924971352,1.00445092267203e-09
ENSG00000162813.18,0.522453811678532,0.667081784047912
ENSG00000067704.10,-4.23365034695016,7.03100756371722e-05
ENSG00000207590.1,-1.70519645215002,0.133164534913566
ENSG00000207624.1,-0.279772763740498,0.821776103626132
ENSG00000232134.1,-5.99505493208035,1.03905796140553e-08
ENSG00000118873.16,-5.3775934474559,3.21732692225789e-07
ENSG00000281696.1,-1.0504473395937,NA
ENSG00000222370.1,-0.0504797717648314,NA
ENSG00000270585.1,-3.50559724119911,0.00113962474345714
ENSG00000270708.1,-0.908577306296147,0.439789634160579
ENSG00000218283.2,-6.46513812720794,5.93662352216583e-10
ENSG00000213033.4,-0.513102641682608,0.673036771594194
ENSG00000230318.2,NA,NA
ENSG00000232883.1,-6.11452154194154,5.12454323380116e-09
ENSG00000226927.1,NA,NA
ENSG00000260505.1,NA,NA
ENSG00000235163.2,NA,NA
ENSG00000234863.1,NA,NA
ENSG00000226226.1,NA,NA
ENSG00000231529.2,NA,NA
ENSG00000116141.15,-8.4133205760408,4.08841565344162e-16
ENSG00000243872.3,NA,NA
ENSG00000233012.2,-2.44832416186394,0.0268987999231777
ENSG00000162817.7,-1.22404809307948,0.288431639856851
ENSG00000117791.16,-8.37000455585179,5.84575479957684e-16
ENSG00000186205.13,5.49726649706464,1.70485521723915e-07
ENSG00000286231.1,NA,NA
ENSG00000221571.3,-0.310489447003761,0.802288545651692
ENSG00000276642.1,NA,NA
ENSG00000272823.1,-1.00467774004989,0.389898603700848
ENSG00000238078.1,0.140467048662453,0.910853330694998
ENSG00000257551.1,-0.551787095401365,0.648226978527173
ENSG00000136630.13,4.59179491515848,1.48576636718692e-05
ENSG00000226211.1,NA,NA
ENSG00000234754.2,-4.22560812952662,7.27392230234645e-05
ENSG00000232436.1,NA,NA
ENSG00000286398.1,NA,NA
ENSG00000227585.2,NA,NA
ENSG00000286421.1,NA,NA
ENSG00000143507.18,-3.4450217094969,0.00140570120470428
ENSG00000227925.2,-1.03211230836935,NA
ENSG00000200033.1,-1.03211230836935,NA
ENSG00000238042.5,-1.60366259563223,0.15939102125706
ENSG00000228437.5,-1.0504473395937,NA
ENSG00000232679.2,-5.80362488230783,3.13223563891528e-08
ENSG00000236230.2,-2.44492802544176,0.0271222190779527
ENSG00000227613.1,-0.882820444229528,NA
ENSG00000226643.2,-1.49963545304913,0.189116128870414
ENSG00000234419.1,-0.773149655115167,NA
ENSG00000276997.4,-0.835458739139435,0.479754217323041
ENSG00000222399.1,NA,NA
ENSG00000267305.2,-0.601824100879081,NA
ENSG00000143512.13,-2.20898048994089,0.0477492631680726
ENSG00000143498.18,2.4399226189274,0.0274632923200616
ENSG00000225265.2,0.467833277785965,0.7015750993847
ENSG00000154305.18,-9.19957218477312,4.53629059990135e-19
ENSG00000229399.1,-0.65922701256328,0.581767860826765
ENSG00000272750.1,0.00500576492573855,0.996740263639645
ENSG00000186063.13,-22.8317159962659,1.29191169696865e-112
ENSG00000162819.12,-3.56094331377076,0.000939939914935298
ENSG00000197520.10,-1.57819210939454,0.166183928398171
ENSG00000287684.1,0.614971991014677,0.608481650142476
ENSG00000228106.6,4.73525886627978,7.68628578381536e-06
ENSG00000278610.1,-0.0125629410027293,NA
ENSG00000154309.8,-5.24263637466596,6.48052359749413e-07
ENSG00000234523.1,2.3038895162285,0.0382276467825659
ENSG00000287338.1,-0.359964145009894,0.770603919278923
ENSG00000187554.14,2.11318108701394,0.0591689102660035
ENSG00000236846.1,NA,NA
ENSG00000226601.1,NA,NA
ENSG00000143502.15,-4.24131822889892,6.80587198329286e-05
ENSG00000251789.2,NA,NA
ENSG00000178395.7,NA,NA
ENSG00000203697.11,-0.773149655115167,NA
ENSG00000227002.2,-0.932281326483569,NA
ENSG00000212398.1,NA,NA
ENSG00000162909.18,-11.7206088793271,2.50677760540525e-30
ENSG00000143514.17,-7.44031348929135,7.82134602504299e-13
ENSG00000227621.1,-3.19438740316427,0.00322312059733058
ENSG00000188460.4,-3.87663702942583,0.000293730104765382
ENSG00000233771.2,-0.0758518049854992,NA
ENSG00000272645.3,8.84277430355688,1.06027344186865e-17
ENSG00000212157.1,0.878203921472877,0.456138501287876
ENSG00000185495.10,-4.5832680040046,1.54496184342383e-05
ENSG00000278467.1,-3.16789654247598,0.00350552211076307
ENSG00000229930.1,-1.64455234024667,0.148319995548358
ENSG00000252484.1,NA,NA
ENSG00000143756.12,-10.0729180926688,1.17274556666169e-22
ENSG00000236773.1,-0.514535493768381,0.672178792697781
ENSG00000143753.13,-8.95595095259817,3.95289973446787e-18
ENSG00000201898.1,NA,NA
ENSG00000232628.6,2.35287995912291,0.0339925330189317
ENSG00000237101.1,1.80755101264467,0.110418966512849
ENSG00000143748.18,5.00052429058825,2.17629638160226e-06
ENSG00000221406.1,1.16211067227091,0.315118250415281
ENSG00000229742.1,-0.234468686606219,NA
ENSG00000206887.1,0.263743308173592,NA
ENSG00000143771.12,2.51583305959619,0.0226590277152947
ENSG00000162923.16,-17.3850211212601,1.36892936938329e-65
ENSG00000266618.1,NA,NA
ENSG00000143786.8,-3.59861508548378,0.000821903031440812
ENSG00000229991.1,-0.51909313591087,0.669268904525017
ENSG00000233384.3,-1.25171681644731,0.27825824834765
ENSG00000234247.1,NA,NA
ENSG00000286174.1,-1.32816809312734,0.247955093197035
ENSG00000229400.1,-1.56439641385619,0.170142248374805
ENSG00000225334.3,-1.17623244939341,NA
ENSG00000286719.1,-0.932281326483569,NA
ENSG00000185842.15,3.35064406838067,0.00193576880043661
ENSG00000143815.15,6.61071062505398,2.34269591321192e-10
ENSG00000234476.3,0.330430976089803,0.7888210329946
ENSG00000282418.1,-1.0504473395937,NA
ENSG00000154380.17,-27.0290990953757,9.96079565899236e-158
ENSG00000227496.3,-9.04305999315958,1.83689386803074e-18
ENSG00000226349.1,-0.997376150576849,NA
ENSG00000223306.2,-0.773149655115167,NA
ENSG00000143742.13,4.92423365854994,3.15585883848e-06
ENSG00000234112.2,-0.773149655115167,NA
ENSG00000143819.12,-15.3631986753416,2.12026794760011e-51
ENSG00000242861.1,2.40487042971375,0.0299658650889076
ENSG00000196187.12,-1.90771177993509,0.0907216441005955
ENSG00000243709.1,-0.10271850661804,NA
ENSG00000255835.1,NA,NA
ENSG00000143811.19,5.85746606931812,2.30283796494101e-08
ENSG00000284519.1,NA,NA
ENSG00000248322.1,NA,NA
ENSG00000143768.13,0.573660181128754,NA
ENSG00000213032.3,NA,NA
ENSG00000143751.10,-9.20088792225348,4.48455790969671e-19
ENSG00000272562.2,4.08485230150825,0.000129135643015197
ENSG00000163041.11,8.18806741787388,2.57158186862474e-15
ENSG00000225518.3,1.5793436203175,0.16590190116196
ENSG00000270598.1,1.05934491907023,0.362976039589847
ENSG00000182827.9,-2.84160196789209,0.00935989307934496
ENSG00000234478.1,1.38197205158214,0.227912800368804
ENSG00000223570.2,-0.773149655115167,NA
ENSG00000185155.11,2.99706526585623,0.0059213135489376
ENSG00000183814.15,2.61471828560346,0.0175124288337671
ENSG00000236994.1,-0.527571856980055,NA
ENSG00000275406.1,NA,NA
ENSG00000143799.13,5.34841193674462,3.74735916507852e-07
ENSG00000270287.1,-1.0504473395937,NA
ENSG00000229965.1,-5.91899225762893,1.6145955613097e-08
ENSG00000223282.1,NA,NA
ENSG00000177770.11,-1.64203303816603,0.148970254363767
ENSG00000287627.1,NA,NA
ENSG00000203685.10,5.91859582974148,1.61799629939812e-08
ENSG00000143772.9,5.66141912467584,6.94936532846993e-08
ENSG00000228382.1,6.02944262547819,8.49864624493080e-09
ENSG00000228548.1,0.258827371116095,NA
ENSG00000238183.2,NA,NA
ENSG00000287259.1,-0.655238057557127,NA
ENSG00000143801.17,-4.06072366946862,0.000142328292092461
ENSG00000163050.17,8.61624130824588,7.44163560108634e-17
ENSG00000228525.1,2.19548431532485,0.0492349761928148
ENSG00000143776.18,-8.57639920630081,1.04356609507418e-16
ENSG00000233706.1,NA,NA
ENSG00000287532.1,0.389624044717167,0.751805598697957
ENSG00000228625.1,-2.08514138323839,0.0628651685237207
ENSG00000228729.1,2.06938077291942,0.0650471444444323
ENSG00000236636.2,-1.29110573995661,0.262397192576731
ENSG00000287525.1,-1.70491697390165,0.13321237956403
ENSG00000234277.3,-0.997376150576849,NA
ENSG00000232864.1,-0.172807597482624,NA
ENSG00000242757.1,NA,NA
ENSG00000224834.1,-4.77507745286267,6.37797486508328e-06
ENSG00000237193.1,NA,NA
ENSG00000278180.1,NA,NA
ENSG00000237469.2,NA,NA
ENSG00000235827.2,NA,NA
ENSG00000227711.3,NA,NA
ENSG00000287205.1,-1.80068972385064,0.111873741730074
ENSG00000202264.1,NA,NA
ENSG00000181450.18,2.72332554907213,0.0130526726054922
ENSG00000225934.2,-1.12637618316635,0.331315602671063
ENSG00000215812.5,-0.428945273823674,NA
ENSG00000143740.14,0.696732435274035,0.559311300287782
ENSG00000081692.12,3.18955300261165,0.00327220671140864
ENSG00000230005.2,NA,NA
ENSG00000286389.1,-2.20342865354527,0.0483485242890566
ENSG00000185888.5,NA,NA
ENSG00000143816.8,-8.4397722326884,3.2822272388515e-16
ENSG00000264483.1,NA,NA
ENSG00000233003.4,NA,NA
ENSG00000274886.1,NA,NA
ENSG00000154342.6,NA,NA
ENSG00000276255.2,-0.518382647145533,0.669727093244221
ENSG00000143761.16,-3.89171411019475,0.000277167912519108
ENSG00000284163.1,NA,NA
ENSG00000143793.13,11.7824874510145,1.22595276307242e-30
ENSG00000162910.19,12.1034787853166,2.84303971188002e-32
ENSG00000224566.2,0.562938883666061,0.641202769694322
ENSG00000287895.1,-0.523662631467476,0.666389124120616
ENSG00000280157.1,-1.58328680917637,0.164727625879911
ENSG00000227625.2,-0.773149655115167,NA
ENSG00000143774.16,0.348848093054112,0.777511670913305
ENSG00000198835.4,-1.90617016852086,0.0910156827201342
ENSG00000203684.5,1.41320246278138,0.216775456420934
ENSG00000181873.13,7.22665631633752,3.61930145623556e-12
ENSG00000162913.10,1.85638165037265,0.100475839413082
ENSG00000154358.21,5.76713340238263,3.85399758828339e-08
ENSG00000269934.3,3.07372515256288,0.0046929232011964
ENSG00000270110.2,3.29267463395523,0.00234436617400348
ENSG00000286773.1,4.76633367463246,6.6399741334971e-06
ENSG00000287315.1,1.02042012006421,0.382054439443546
ENSG00000270104.1,2.92654159531765,0.00729936707990092
ENSG00000154370.16,3.48654975390751,0.00121824386252128
ENSG00000270094.1,NA,NA
ENSG00000284311.1,NA,NA
ENSG00000231563.2,-0.352551530031733,0.775355026937332
ENSG00000162931.12,0.826131869141427,0.484870246418307
ENSG00000168148.3,NA,NA
ENSG00000230841.2,-1.0504473395937,NA
ENSG00000181218.5,6.46165966757994,6.0681788948125e-10
ENSG00000196890.4,2.12842402418851,0.0571986504471172
ENSG00000266174.1,NA,NA
ENSG00000181201.3,-0.273423219686834,NA
ENSG00000279306.1,3.10847986680485,0.00421504026980484
ENSG00000168159.12,0.373730247039528,0.762279773136034
ENSG00000215811.6,1.39582849360717,0.222870124347358
ENSG00000202056.1,NA,NA
ENSG00000251823.2,NA,NA
ENSG00000199352.1,NA,NA
ENSG00000201588.1,NA,NA
ENSG00000199337.1,NA,NA
ENSG00000200381.1,NA,NA
ENSG00000199396.1,NA,NA
ENSG00000200624.1,NA,NA
ENSG00000202521.1,NA,NA
ENSG00000200343.1,NA,NA
ENSG00000201321.1,NA,NA
ENSG00000199910.1,NA,NA
ENSG00000199334.1,NA,NA
ENSG00000199270.1,NA,NA
ENSG00000202526.1,NA,NA
ENSG00000201355.1,NA,NA
ENSG00000201925.1,NA,NA
ENSG00000202257.1,NA,NA
ENSG00000200370.1,NA,NA
ENSG00000212237.1,-2.79055928322109,0.0108261418978812
ENSG00000183929.7,-1.92695289446893,0.0872547316745697
ENSG00000206878.1,0.526704120568323,0.664346342551334
ENSG00000234975.6,-6.19450633009094,3.16574486931416e-09
ENSG00000116574.6,2.14710857571125,0.0548713054125699
ENSG00000271475.1,NA,NA
ENSG00000271399.1,NA,NA
ENSG00000282111.1,-0.0525653007303465,NA
ENSG00000229840.2,-1.80239388925994,0.11151405434711
ENSG00000236975.2,-0.903307548158304,0.442572217331429
ENSG00000233920.2,-1.27591519273661,0.268514530537268
ENSG00000177800.2,0.489554717135279,NA
ENSG00000177788.6,-1.82629376737218,0.106458723681219
ENSG00000168118.12,2.76908708363254,0.0115036629141465
ENSG00000213029.4,NA,NA
ENSG00000237481.1,1.27219934705261,0.269932137062942
ENSG00000154429.11,2.01703798263557,0.0725682894640821
ENSG00000252506.1,NA,NA
ENSG00000252051.1,NA,NA
ENSG00000230331.1,NA,NA
ENSG00000143632.14,-3.86584443521129,0.00030601341730206
ENSG00000069248.12,2.07705688033112,0.0639737102074724
ENSG00000226920.1,NA,NA
ENSG00000223635.2,-0.522898234170973,0.666829472155315
ENSG00000135776.5,5.91894714729355,1.61479135510243e-08
ENSG00000199672.1,NA,NA
ENSG00000201492.1,4.45555839153778,2.72061040434367e-05
ENSG00000229367.1,-0.891385268880985,NA
ENSG00000135801.9,-1.84067443079653,0.103554674460153
ENSG00000135763.10,0.804094947030814,0.496999433225482
ENSG00000213028.3,-0.712201277833458,NA
ENSG00000225984.1,-0.686324411824318,0.565657347517725
ENSG00000227043.3,-0.773149655115167,NA
ENSG00000228058.2,-0.443826484276211,NA
ENSG00000143641.10,-5.4560530640726,2.12465922270166e-07
ENSG00000227006.2,-4.66421879761502,1.06801075440862e-05
ENSG00000224407.1,NA,NA
ENSG00000177614.11,-1.61196334310274,0.157030276141697
ENSG00000282564.1,NA,NA
ENSG00000232964.2,NA,NA
ENSG00000235817.2,NA,NA
ENSG00000135775.14,2.64550598424643,0.0161418415607002
ENSG00000286859.1,0.51503544587591,0.67183747751304
ENSG00000135744.8,-7.22338755643452,3.70658163100154e-12
ENSG00000244137.1,-0.473847185778754,0.697504103144468
ENSG00000135773.13,-2.99278168738575,0.00599945412777451
ENSG00000202063.1,-1.0504473395937,NA
ENSG00000225656.1,-1.0504473395937,NA
ENSG00000119280.16,-13.7913686819234,1.34849680362579e-41
ENSG00000223393.2,-3.52346200561678,0.00107158032241623
ENSG00000288037.1,-1.0222642364745,NA
ENSG00000287395.1,-0.556492193706794,NA
ENSG00000240502.2,-0.773149655115167,NA
ENSG00000143643.13,-2.52737857992514,0.0220035201356308
ENSG00000173409.14,1.68319333528321,0.138591586217986
ENSG00000182118.8,6.76303338747369,8.66968894905152e-11
ENSG00000283799.1,NA,NA
ENSG00000227934.1,-0.975742803076363,0.404615711850417
ENSG00000229595.1,-4.33500900221652,4.58528842933935e-05
ENSG00000119283.15,0.22690398291779,NA
ENSG00000235710.5,NA,NA
ENSG00000143633.13,16.3304566263755,5.82863462404132e-58
ENSG00000116906.13,4.14393568167058,0.000101575783505792
ENSG00000222407.1,-0.335662518094676,NA
ENSG00000116903.7,-9.78795221592457,1.88344383074933e-21
ENSG00000010072.16,0.0992833714721411,0.937605355665195
ENSG00000287450.1,1.7141930927876,0.130965988652525
ENSG00000135766.9,-4.3056983244021,5.18956283398692e-05
ENSG00000287856.1,NA,NA
ENSG00000223982.3,NA,NA
ENSG00000233461.6,1.92752983946819,0.0872251204639829
ENSG00000116918.15,-0.868663262074414,0.461360699874641
ENSG00000270106.6,-0.81411530996229,NA
ENSG00000229228.1,-0.773149655115167,NA
ENSG00000162946.22,1.3365093626055,0.244779776789384
ENSG00000222986.1,-1.23460092645125,0.283905414979575
ENSG00000286071.1,1.58799757298874,0.163348717214194
ENSG00000274121.1,NA,NA
ENSG00000226758.1,4.86642681897468,4.15870725091124e-06
ENSG00000235152.1,0,NA
ENSG00000236372.1,0,NA
ENSG00000224436.1,-1.23460092645125,NA
ENSG00000242794.2,-1.51362867769891,0.184713764503471
ENSG00000116991.10,4.32415335252745,4.80120896636694e-05
ENSG00000238382.1,NA,NA
ENSG00000225919.1,NA,NA
ENSG00000236497.2,-0.56507604822024,NA
ENSG00000212916.4,3.13329077474203,0.00390131225094763
ENSG00000206835.1,NA,NA
ENSG00000286774.1,-0.5008636622195,NA
ENSG00000232175.1,-1.0504473395937,NA
ENSG00000135778.12,5.25328303283253,6.14129228341544e-07
ENSG00000135749.19,-6.32511088584681,1.42361284978092e-09
ENSG00000231940.1,-1.22095537129224,0.289748566744666
ENSG00000251508.1,NA,NA
ENSG00000143674.11,3.68025732648571,0.00061113154034131
ENSG00000252501.1,NA,NA
ENSG00000287423.1,NA,NA
ENSG00000135750.15,-9.601714842522,1.11759676506675e-20
ENSG00000265744.1,NA,NA
ENSG00000286109.1,NA,NA
ENSG00000225486.1,-0.193734610050281,0.876349411958262
ENSG00000286666.1,-1.0504473395937,NA
ENSG00000287921.1,-1.0504473395937,NA
ENSG00000183780.13,-1.17847808677486,0.307924220151623
ENSG00000236101.1,NA,NA
ENSG00000233332.1,-1.302217201885,NA
ENSG00000231272.1,-0.106966533893295,NA
ENSG00000236244.1,-1.0504473395937,NA
ENSG00000232166.1,-0.303706021994755,NA
ENSG00000264377.1,NA,NA
ENSG00000235605.1,-1.55451575996233,0.173174023362028
ENSG00000236358.1,-0.230824359326184,NA
ENSG00000273367.1,4.32755171856394,4.73275809055701e-05
ENSG00000231663.1,11.7702942366569,1.41227784544902e-30
ENSG00000168275.15,5.06513225909165,1.58455970922286e-06
ENSG00000059588.10,4.93211553159471,3.03910430743348e-06
ENSG00000231768.2,0.813879108838799,0.491600849977837
ENSG00000286210.1,-0.655238057557042,NA
ENSG00000287633.1,NA,NA
ENSG00000230404.1,-0.932281326483569,NA
ENSG00000212144.1,NA,NA
ENSG00000168264.10,-5.61523426163899,8.97058667622549e-08
ENSG00000228830.1,NA,NA
ENSG00000224939.1,0.358072951845745,0.771764987614809
ENSG00000272362.1,-1.88459010967006,0.0950730124776131
ENSG00000228044.3,-0.934544361013036,0.425961102184813
ENSG00000241475.1,-1.0504473395937,NA
ENSG00000230628.1,1.14054024500072,0.324819989038037
ENSG00000282097.1,-1.05126482754093,NA
ENSG00000227630.4,3.84521264125033,0.000331285227376113
ENSG00000279261.2,-0.417020236924347,NA
ENSG00000286263.1,-0.687192570674657,NA
ENSG00000201638.2,NA,NA
ENSG00000239690.3,NA,NA
ENSG00000237520.1,0.169885484104961,NA
ENSG00000238005.4,6.39444432258834,9.24375330267316e-10
ENSG00000258082.1,6.70011058580041,1.3098385280205e-10
ENSG00000280587.1,-1.79474680383778,0.113164155596011
ENSG00000233018.1,-0.0696136932200211,NA
ENSG00000273416.1,1.06150424245411,0.361939711007723
ENSG00000173726.11,-5.21245731547989,7.56639382483728e-07
ENSG00000207181.1,-1.69124129237421,0.136606860625945
ENSG00000188739.15,6.42022290176155,7.8770180984341e-10
ENSG00000054267.22,7.39432968471086,1.08972415141361e-12
ENSG00000263439.1,NA,NA
ENSG00000236863.2,0.871115633274,0.459957674013024
ENSG00000152904.11,-6.74305074087449,9.87461491977997e-11
ENSG00000285053.1,-0.233021059894538,0.852045720337332
ENSG00000227962.1,-1.56465461245868,0.170081882135165
ENSG00000230026.2,-0.773149655115167,NA
ENSG00000285177.1,0.260795314675844,0.83406016009165
ENSG00000284770.2,4.26871428889008,6.07005860777985e-05
ENSG00000229795.2,-0.761265618645322,NA
ENSG00000162885.13,4.55163193159576,1.78015378529907e-05
ENSG00000238236.1,NA,NA
ENSG00000235638.1,NA,NA
ENSG00000231199.2,NA,NA
ENSG00000226663.2,-1.0504473395937,NA
ENSG00000231582.2,NA,NA
ENSG00000232714.1,NA,NA
ENSG00000235761.2,NA,NA
ENSG00000168243.11,3.7805866814488,0.000422415294110402
ENSG00000270710.1,-1.14828928763828,NA
ENSG00000227236.2,-1.27023647522501,0.270715098529251
ENSG00000143669.13,2.55452230393823,0.0204984787446814
ENSG00000235674.2,-2.7924389013349,0.0107722894717038
ENSG00000229463.2,3.67484429383582,0.000623431954832035
ENSG00000222831.1,3.16569207284126,0.00352996921522748
ENSG00000206803.1,-0.5275718526052,NA
ENSG00000237845.1,0.859869044438416,0.465982651950641
ENSG00000229291.1,0.404854225496966,NA
ENSG00000116962.15,-19.9735914730453,2.60308078026792e-86
ENSG00000252822.1,-1.0504473395937,NA
ENSG00000235371.1,-1.2197835322713,NA
ENSG00000286142.2,NA,NA
ENSG00000077585.14,-11.7180423282724,2.58189273767012e-30
ENSG00000086619.14,9.52585631911143,2.27215655236973e-20
ENSG00000222650.1,-0.00375598623966407,NA
ENSG00000237922.1,NA,NA
ENSG00000186197.14,6.64955222067041,1.8239898879249e-10
ENSG00000244457.2,NA,NA
ENSG00000116977.18,-4.61475288602624,1.33868227957873e-05
ENSG00000223776.5,-2.12368259159128,NA
ENSG00000273058.2,4.47567973380827,2.49021225632577e-05
ENSG00000230325.1,-1.67905059366684,0.139638268336619
ENSG00000119285.11,-4.803033001753,5.60300416052855e-06
